мәтін, жапсырма
" Ештеңе жасамаған, ештеңеге қол жеткізбеген. Көптеген венчурлық капиталистер талқылағысы келмейтін екі тақырып бар: олар инвестиция салған және құнсызданған компаниялар, ал олар инвестиция салмаған және құнсызданған компаниялар.",2
"Westpac 2,5 млрд доллар пайда тапты Westpac Bank салықтан кейінгі рекордтық 2,54 млрд доллар пайда тапқанын хабарлады, бұл өткен жылғы нәтижелермен салыстырғанда 16 пайызға артық. Банк сондай-ақ 44 цент көлемінде соңғы дивиденд жариялады, бұл жылдық дивидендті толығымен 86 центке жеткізді.",2
" ANZ IT шығындарын арттырды. Банктің 2004 жылғы жыл сайынғы Roadshow презентациясына сәйкес, осы жылдың бірінші жартысында аяқталып, пайдалануға берілген 100 миллион долларлық жаңа бөлшек сауда платформасы және сәйкестік құнының өсуі өсімнің негізгі қозғаушы күштері болды.",2
" Бурдейс серия чемпионы атанды МЕКСИКА - Себастьян Бурдейс жексенбі күні Мексика Гран-приінде командаласы Бруно Жункейраны жеңіп, өзінің алғашқы Champ Car World Series титулын жеңіп алды.",1
" Дьюк университетінің зерттеушілері кеше жариялаған зерттеуге сәйкес, жүрек ауруымен ауыратын науқастардың стент деп аталатын артерия ашатын түтікшелерді орнатқаннан кейін ұзақ өмір сүру ықтималдығы жоғары емес.",2
"Ауғанстандағы кепілге алынғандар бойынша келіссөздер нәтиже бермеді Ауғанстанда БҰҰ-ның үш шетелдік қызметкерін кепілге алған содырлар кеше Ауғанстанның оңтүстігінде Ауғанстан үкіметі мен БҰҰ лауазымды тұлғаларымен келіссөздер жүргізгендерін, бірақ кездесу нәтиже бермегенін мәлімдеді.",0
 Кот-д'Ивуар көшбасшысы зорлық-зомбылықты тоқтатуға шақырды АБИДЖАН (Рейтер) - Кот-д'Ивуар президенті Лоран Гбагбо Франция тоғыз француз бітімгерінің өліміне кек алу үшін елдің әуе күштерінің көп бөлігін жойғаннан кейін басталған Францияға қарсы зорлық-зомбылықты тоқтатуға шақырды.,0
 Ұшатын таксилер - «бес жыл ішінде»; «Jetpod» таксиін жобалаған британдық Avcen компаниясы 5 жыл ішінде ұшатын такси қызметін ұсына аламыз деп санайды. Алдағы 18 айда «тұжырымдаманың дәлелі» сынақ рейстерінен өтетін такси сағатына 350 мильге (563 км/сағ) дейінгі жылдамдықпен 228 м биіктікке жетеді.,3
"Дәптер: Джеймс Sonics-ке серпін беріп жатыр Джером Джеймс Sonics-тің алғашқы ойынына кешігіп келді, ал оның көрме ойындарында айтарлықтай ойын уақытының болмауы, бойы 2,5 метрлік жігіттің кішкентай баладан допты ала алмағаны туралы әзілдерге толы тағы бір маусымның босқа өткенін меңзеді.",1
" Пламмердің өнімділігін арттыру Джейк Пламмердің жексенбідегі төрт тачдаун пасы және 137,8 квотербек рейтингі Бронкостың Хьюстон Техасты 31-13 есебімен жеңу үшін қолданған тиімді әуе шабуылын сипаттаудың бастамасы ғана.",1
 Веб-сайтта британдық әскерлерге қарсы жасалған жанкештілік шабуылдың видеосы жарияланды Өткен аптада британдық әскерлерге қарсы жасалған жанкештілік шабуылды көрсететін видео исламдық веб-сайтта жарияланды. Ұлыбританияның №39 «Қара күзет» полкінің сарбаздары Бағдадтың оңтүстігіндегі көлік бақылау бекетінде болды.,0
"British Airways екінші тоқсанда пайдасының тұрақты өсуін көрсетті ЛОНДОН, 8 қараша (newratings.com) - British Airways компаниясының екінші тоқсандағы салыққа дейінгі пайдасы осы қаржы жылында екі еседен астам өсті, бұл компанияның тиімді шығындарды азайту шаралары мен ұзақ қашықтыққа жолаушылар тасымалы үрдістерінің тұрақты өсуінің арқасында мүмкін болды.",2
 Жалпақ экранды теледидар Бірақ өсіп келе жатқан сұраныс жоғары ажыратымдылықтағы бейне панельдерді шығаратын компаниялар үшін тиімді болып шықпайды. Электроника сатушылар үшін бұл жалпақ экранды теледидардың мерекелік маусымы болады.,3
" Ескертпелер: Кан мен Харвик ауызша қақтығысты АВОНДЕЙЛ, Аризона - Жексенбідегі Checker Auto Parts 500 көрмесінің соңында жаңадан келген Кейси Кан мен Кевин Харвиктің арасында біраз қызу пікірталас басталды.",1
" Премьер-министр ЕО серіктестігін құптайды Премьер-министр Манмохан Сингх кеше кешке Гаагаға Үндістан-Еуропа саммитіне қатысу үшін келді. «Үндістанның өсіп келе жатқан беделі мен ықпалын мойындай отырып, ЕО Үндістанмен стратегиялық серіктестік орнатуды ұсынды.",2
"Франция бірнеше күн бұрын кепілге алынғандардың әлі тірі екенін мәлімдеді. Франция жексенбі күні Иракта сириялық жүргізушісімен бірге кепілге алынған екі француз тілшісінің бірнеше күн бұрын әлі тірі екенін мәлімдеді. «Біз құпия жұмыс істеп, іздеу жұмыстарын жүргізіп, деректерді қалпына келтіріп жатырмыз».",0
" Tesco жүктелетін әуендерді сатады Tesco ақымақ емес, олар сақтандыру мәселесін шешті, енді музыка жүктеу қызметіне тығылып қалды. Олар 25 миллионнан астам құны бар және қазіргі уақытта Apple басқаратын iTunes үстемдік ететін нарыққа кіретін алғашқы супермаркет болады.",3
 ATI AMD K8 платформасына арналған жаңа Radeon Xpress 200 чипсеттерін шығарды ATI Technologies бүгін AMD K8 жұмыс үстелі платформасына арналған жаңа Radeon Xpress 200 сериялы негізгі логикалық чипсеттерінің қолжетімді екенін жариялады.,3
"United 401(k) үшін зейнетақыдан бас тартып, одан әрі қысқартуларды іздейді ЧИКАГО - United Airlines #39; жұмысшылар банкротқа ұшыраған компанияның дәстүрлі зейнетақысын 401(k) стиліндегі жеңілдіктер жоспарымен қалай ауыстырғысы келетіні туралы ресми мәліметтер алуда, сонымен қатар жалақы мен басқа да жеңілдіктерді одан әрі күрт қысқарту.",2
" Уолл-стриттің құлдырауы акциялардың төмендеуіне байланысты ашылды АҚШ акциялары дүйсенбіде инвесторлар өткен аптадағы үш күндік өсімнен кейін тоқтап қалғандықтан, президент сайлауы аяқталғаннан кейін пайыздық мөлшерлемелер мен доллардың әлсіреуі назар аударғандықтан, сәл төмендеді.",2
 #39; News Corporation компаниясының Джон Малонның Liberty Media компаниясының дауыс беретін акцияларының тағы 8 пайызына қол жеткізуге батыл қадам жасағаннан кейін «улы таблетка» немесе акционерлердің құқықтары жоспарын асығыс қабылдауы оның жағдайына қатысты нақты алаңдаушылықты көрсеткен жағдайда ғана...,2
"Пайыздық мөлшерлемелер уақытты белгілейді АВСТРАЛИЯЛЫҚ үй иелері жеңіл тыныс ала алады: тұрақты пайыздық мөлшерлемелер келесі жылға дейін ұзақ уақытқа созылады деп болжануда. Кеше Резервтік банк Австралия экономикасы бойынша жарқын есеп картасын шығарды, енді ...",2
" Канадада қазан айында тұрғын үй құрылысының басталуы қалалардың арқасында 5,4 пайызға төмендеді (1-жаңарту) Канадада тұрғын үй құрылысының басталуы қазан айында 5,4 пайызға төмендеп, жылдық көрсеткіші 225 000 бірлікті құрады, бұл қалалардағы көп пәтерлі және жеке үйлер құрылысының төмендеуіне байланысты, деп хабарлады федералды үкіметтің тұрғын үй агенттігі.",2
 Greenpeace ядролық қаруға қарсы наразылық білдірушінің өліміне байланысты «шок болды» ПАРИЖ - Халықаралық қоршаған ортаны қорғау жөніндегі Greenpeace ұйымы дүйсенбі күні жексенбі күні Германияға ядролық қалдықтарды тасымалдайтын пойыз қағып кеткен француз наразылық білдірушінің өліміне «шок болды және қатты қайғырды» деп мәлімдеді.,0
"Microsoft Novell және CCIA компанияларымен монополияға қарсы істерді шешті Microsoft Corp дүйсенбі күні Novell Inc. және Компьютерлік және коммуникациялық индустрия қауымдастығымен (CCIA) монополияға қарсы істерді шешу туралы келісімге қол қойылғанын жариялады, бұл көпжылдық сот дауларын аяқтады.",3
 IBM компаниясы Blue Gene суперкомпьютерін коммерцияландырады Бірнеше күн бұрын суперкомпьютерлер арасында өнімділік бойынша рекорд орнатқан IBM дүйсенбіде Blue Gene жүйесінің коммерциялық нұсқасын бизнес пен ғылыми зерттеушілерге арналғанын жариялады.,3
" Microsoft «Halo 2» үшін үлкен жарнама жоспарлап отыр «Halo 2» ең көп талқыланған және көптен күткен бейне ойындардың бірі болып көрінеді, және Microsoft Голливудтың ең үздік киноларының жарқырауымен бәсекелесе алатын сейсенбідегі шығарылымды жоспарлап отыр. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3
"Балама энергия: Дайын ба, жоқ па? Мұнай бағасының өсуі және жаһандық жылыну туралы алаңдаушылықтың артуына қарамастан, көптеген баламалы энергия технологияларының пайдасы әлі де аз сияқты.",2
" Microsoft онжылдыққа созылған монополияға қарсы сот ісін аяқтады СИЭТЛ/НЬЮ-ЙОРК (Reuters) - Microsoft Corp. компаниясы дүйсенбіде Novell Inc. компаниясымен және салалық сауда тобымен монополияға қарсы сот істерін шешуге келіскенін мәлімдеді, бұл онжылдыққа созылған монополияға қарсы күрестің аяқталуын білдіреді.",2
 Кот-д'Ивуар БҰҰ санкцияларына тап болды Франция Кот-д'Ивуарға қару-жарақ эмбаргосын және басқа да жазаларды қарастыратын БҰҰ қарарын қабылдауға күш салуда. Францияның БҰҰ-дағы елшісі Жан-Марк де ла Сабльер осы аптаның басында дауыс беруге үміттенеді.,0
"Суперкомпьютерлер сіздің қолыңызда Бірнеше жыл бұрын ғана қиял-ғажайып болып көрінген машиналар баяу, бірақ сенімді түрде негізгі ағымға жетіп келеді. <br /> Суреттер: IBM компаниясының Blue Gene/L <br /> Суреттер: Барселонаның үлкен пышағы",3
" Microsoft тағы бір монополияға қарсы келісімге қол қойды Бағдарламалық жасақтама алыбы Novell және CCIA-мен келісімге келіп, жылдар бойы созылған заңды дауларды тоқтатты.",3
" АҚШ қазынашылық облигациялары жаңа ұсынысқа дейін төмендеді Дүйсенбіде инвесторлар Федералдық резерв жүйесінің ресми пайыздық мөлшерлемелерді көтеруіне дейін осы аптада 51 миллиард долларлық жаңа ұсынысты игеруге дайын болғандықтан, қазынашылық облигациялары төмендеді.",2
 News Corp улы таблеткаларды шығаруды жоспарлап отыр Руперт Мердок басқаратын News Corp медиа тобы дүйсенбіде компанияның ең ірі акционерлерінің бірі Liberty Media сияқты ықтимал жыртқыштардың жаулап алуына жол бермеу үшін улы таблеткаларға құқықтар беру туралы жоспарларын жариялады.,2
"Pfizer компаниясының көңілсіз факторы Акциялар төмендей береді, бірақ Celebrex қауіпсіздігі дәлелденсе, жағдай жақсарады.",2
 eBay-дегі жалған саудагерлерге айыппұл салынды. Сегіз eBay сатушысына бағаны көтеру үшін баға ұсынғанын мойындағаннан кейін шамамен 90 000 АҚШ доллары (118 000 АҚШ доллары) көлемінде өтемақы мен айыппұл төлеуге міндеттелді.,2
" IBM: Blue Gene суперкомпьютері сатылымда. Өнімділік тәжін алып, бес жылдық 100 миллион долларлық ғылыми-зерттеу жұмыстарын аяқтағаннан кейін, IBM бүгін Blue Gene ресми түрде 1 доллар бастапқы бағамен сатылымға шығарылатынын хабарлады.",3
 Титанның бетіне бірдеңе ағып кетті - (2004 жылғы 8 қараша) NASA-ның Cassini ғарыш кемесі Титанның Айдың жанынан өтіп бара жатқандағы суретін 2004 жылдың 26 қазанында түсірді. Ол ғарыш кемесі диафрагмасын пайдаланып 2500 км (1553 миль) биіктіктен түсірілген.,3
 Бекхэм «Реал Мадридпен» қайтадан жаттығады Дэвид Бекхэм өткен айда әлем чемпионатының іріктеу кезеңінде екі қабырғасын сындырып алғаннан кейін алғаш рет дүйсенбіде «Реал Мадридпен» жаттығу жасады.,1
"Кот-д'Ивуардағы тәртіпсіздіктер Франция үшін жаңа сынақ болды. Француз күштері тәртіпсіздіктерден зардап шеккен Кот-д'Ивуарда тәртіпті қалпына келтіру үшін келгеннен екі жыл өткен соң, Кот-д'Ивуар көтерілісшілері мен президент Лоран Гбагбо үкіметі арасында бейбітшілік туралы келісімге қол қойылды.",0
" Microsoft Novell монополияға қарсы сот ісін шешті (Reuters) - Microsoft корпорациясы дүйсенбіде Novell компаниясымен және салалық сауда тобымен монополияға қарсы сот істерін шешуге келіскенін, бұл онжылдыққа созылған монополияға қарсы күрестің аяқталғанын білдірді.",2
 Үндістанда ұялы телефондар стационарлық телефондардан асып түсті (AFP) AFP - Үндістан үкіметі ұялы телефон пайдаланушылары дәстүрлі стационарлық телефон байланысынан асып түсті деп хабарлады.,3
" Ғалымдар ең ірі саламандраны құтқаруға тырысуда (AP) AP - Миссури мен Арканзаста Солтүстік Американың ең ірі саламандрасының популяциясы күрт азайып барады, ал бес штаттың ғалымдары тіршілік иесінің жоғалып кетуіне жол бермеу жолдарын қарастыру үшін кездесті.",3
PPC (ақылы) және органикалық (тегін) нәтижелер арасындағы конверсия коэффициенттері PPC (ақылы) және органикалық (тегін) нәтижелер арасындағы конверсия коэффициенттері\\Cre8asite форумдарындағы Органикалық және ақылы трафиктің ROI? тақырыбында ақылы трафик (ақылы трафик) мен органикалық трафик (тегін трафик) арасындағы конверсия коэффициенттері мен ROI айырмашылықтары туралы талқылау жүріп жатыр. Менде...,3
" IBM компаниясының бес жылдық, 100 миллион долларлық Blue Gene жобасы дүйсенбіде коммерциялық жемісін берді, өйткені Нью-Йорк штатының Армонк қаласында орналасқан компьютер өндірушісі суперкомпьютерді кем дегенде 1 доллары бар кез келген адамға ұсынатынын жариялады.",3
 Ұлыбритания ультра кең жолақты интернетке қатысты қатаңырақ ұстанымды ұстанады Британдық реттеушінің есебінде сымсыз технологияны Америка Құрама Штаттарына қарағанда қатаңырақ бақылау қажет деп айтылады.,3
" OU маусымға леп белгісін қояды. Кешірім сұраудың, ақтаудың, сылтаудың қажеті жоқ. Оклахома биыл BCS чемпионаты ойынына артқы есік арқылы кірмейді.",1
"IBM компаниясының Blue Gene/L құрылғысы сатылымға шығарылды. «IBM дүйсенбі күні Blue Gene құрылғысының бастапқы бағасы 1,5 миллион доллар болатынын жариялауды жоспарлап отыр».",3
" FCC штаттарды VoIP-тен аулақ ұстайды деп күтілуде Дереккөздер сейсенбі күні FCC кабельдік индустрия VoIP-тің ықпалын алуға тырысқанымен, штаттық телефон ережелері мен салықтарынан көбірек желілік телефон қоңырауларын босатады деп күтеді.",3
 VoIP фирмасы Vonage және Cisco Linksys компанияларының Wi-Fi маршрутизаторына жеңілдік келісімін жасады: 802.11g маршрутизаторы және үш Vonage жоспарының кез келгені.,3
 Жарыстар Linux-тың келесі буын таланттарын дамытады IBM #39;s Linux Scholar Challenge - бүкіл әлемдегі студенттер арасында Linux және ашық бастапқы кодты бағдарламалық жасақтамаға деген ынтаны арттыруға арналған бірнеше бағдарламалардың бірі.,3
" Афиныдағы күйреуден кейінгі жеңіс өте тәтті болды. Әлем рекордының иегері, Ұлыбритания кеше Нью-Йорк қалалық марафонында әйелдер арасындағы ең аз жеңіс айырмашылығымен жүгіріп өтті.",1
Microsoft және Novell монополияға қарсы сот ісін шешті СИЭТЛ/НЬЮ-ЙОРК (Reuters) - Microsoft Corp. дүйсенбіде өзінің кішігірім бәсекелесі Novell Inc. компаниясына монополияға қарсы сот ісін шешу үшін 536 миллион доллар төлейтінін және компьютерлік сауда тобымен 10 жылдық дауды шешетінін мәлімдеді.,2
" Мас күйінде көлік жүргізген жүзуші #39;өте өкінішті #39; Кешірім сұраған Майкл Фелпс бүгін өткен аптада мас күйінде көлік жүргізгені үшін қамауға алынған кезде қауіпті қателік жібергенін айтты. Олимпиадалық жүзу чемпионы полиция қызметкерінен кейін мас күйінде көлік жүргізгені үшін қамауға алынып, айыпталды.",1
BT Infonet компаниясын 965 миллион АҚШ долларына сатып алады БЕРЛИН: Ұлыбританияның ең ірі телефон компаниясы BT Group Plc 180-нен астам елді қамтитын деректер желісін қосу үшін Infonet Services Corp. компаниясын 965 миллион АҚШ долларына сатып алуды жоспарлап отыр.,2
" LCC International #39;1 3-тоқсанда пайда тапты және акциялары төмендеді Сымсыз дауыстық және деректер бойынша техникалық кеңес беруді ұсынатын LCC International Inc. компаниясының акциялары дүйсенбіде жұмыстан кейінгі саудада 12 пайызға дейін төмендеді, себебі компания үшінші тоқсанда пайдаға қол жеткізді, бірақ кірістің төмендеуі күтілуде.",2
" Колумбия компанияларды заңсыз импорттады деп айыптады Колумбия үкіметі Pernod Ricard SA, Diageo PLC және Seagram Export Sales Co. компанияларын есірткіден түскен ақшаны жылыстататын колумбиялық компаниялар арқылы алкогольді ішімдіктерді заңсыз импорттады деп айыптап, сотқа шағым түсірді.",0
 #39;Halo 2 #39; ойын жанкүйерлеріне ие АТЛАНТА - Көптеген бейне ойынға тәуелділер үшін «Halo» сиквелінің шуы құлақтарындағы пулеметтің қағысынан да қаттырақ естіледі.,3
"Пошта қызметі Motorola құрылғыларын пайдаланады (AP) AP - Motorola Israel Ltd. дүйсенбі күні АҚШ пошта қызметіне шамамен 36,300 миллион доллар тұратын үш жылдық келісімшарт бойынша жаңа қолмен сканерлеу құрылғыларын беретінін мәлімдеді.",3
 ATI AMD үстел компьютерлеріне арналған чипсет шығарды ATI Technologies дүйсенбіде Advanced Micro Devices #39 пайдаланатын үстел компьютерлеріне арналған жаңа чипсет Radeon Xpress 200; Athlon 64 және басқа да сегізінші буын процессорларын ұсынды.,3
 Novell үстел компьютерлеріне арналған Linux жүйесін шығарды Ашық бастапқы кодты қауымдастықтағы танымал атаулардың бірі Novell бүгін кәсіпорындық компьютерлік жүйелерге арналған Linux Desktop 9 операциялық жүйесін орналастыру және басқару бағаларын төмендету үшін шығарды.,3
 От сақинасын мініп жүрген жанартау #39;ковбойлар #39; Ғалымдар таудың қашан қозғалатынын жақсы болжау үшін газ иіскегіш құрылғылардан бастап GPS жүйелеріне дейін барлығын түртеді. Брэд Никербокер The Christian Science Monitor басылымының штаттық жазушысы.,3
"Six Flags компаниясының үшінші тоқсандағы таза табысы 60 пайызға төмендеді НЬЮ-ЙОРК - Six Flags Inc. компаниясының үшінші тоқсандағы таза табысы 60 пайызға төмендеді, себебі ауа райының салқындығы ойын-сауық саябақтарына келушілердің санын азайтты. Six Flags компаниясы дүйсенбі күні кешке $56 таза табыс туралы хабарлады.",2
" Oracle компаниясы сатып алу ұсынысы сәтсіз аяқталса, сот ісін тоқтатады Oracle Corp. дүйсенбі күні PeopleSoft компаниясының көпшілігі сатып алуды тоқтатса, Делавэрде бәсекелесі және сатып алу нысанасы PeopleSoft-қа қарсы берген сот ісін тоқтататынын мәлімдеді.",2
 Ғалымдар Арктиканың тез жылынып жатқанын анықтады. Арктика климатын төрт жыл бойы зерттеу Канаданың солтүстігіндегі көптеген адамдардың жылдар бойы айтып келе жатқанын растады - Арктика ериді және ол үнемі жылдамдай түседі.,3
" New York Times Co. Манхэттендегі ғимаратты сату жоспарын жариялады _ The New York Times Co. Манхэттендегі Батыс 43-ші көшедегі ғимаратын Tishman Speyer Properties басқаратын серіктестікке сатуды жоспарлап отыр, деп хабарлады компаниялар дүйсенбіде.",2
Өліп бара жатқан жұлдыздың соңғы демі ме? Ғарыш кемесі мұны біледі Ғарыштың тереңінен шығатын гамма-сәулелердің қысқа мерзімді жарылыстарын ең жылдам және ең егжей-тегжейлі зерттеу үшін жаңа ғарыш кемесі дайындалуда.,3
" Питтсбург: Жеңілмегендер өлетін жер Денеге соққылар стаккато түрінде, жаңадан келген квотербектің қолынан және ескі кәсіби ойыншының аяқтарынан жасалды. Бен Ротлисбергер допты Джером Беттиске беретін, ал Беттис",1
" Ауғандықтар талаптары орындалмаса, БҰҰ кепіліндегілерді өлтіруге ант берді КАБУЛ (Рейтер) - БҰҰ-ның үш қызметкерін кепілге алған Талибан тобы сейсенбі күні түстен кейін Ауғанстан үкіметі мен Біріккен Ұлттар Ұйымынан өз талаптарына жауап беруді талап етіп, егер олар орындалмаса, бір тұтқынды өлтіретінін мәлімдеді.",0
 Карп командасы Фан Пирсті сатып алмайды Екі айдан аз уақыт ішінде екінші рет Оңтүстік Бостондағы Фан Пирстің ең жақсы жерін сатып алушы келісімнен бас тартты.,2
"Қазба отындарының жануы Арктика ортасын шайып кету қаупін төндіреді. Жаңа халықаралық есеп бойынша, қазба отындарының жануы Арктикада ғалымдар бұрын ойлағаннан әлдеқайда жылдам және күрт жылынуға ықпал етті, бұл әлемнің қалған бөлігіне қарағанда екі есе жылдам.",3
 NBA Today (AP) AP - Индиана - Миннесота (кешкі сағат 8-де EST). Өткен жылғы Шығыс және Батыс конференцияларының тұрақты маусым чемпиондары осы маусымдағы екі кездесудің біріншісінде кездеседі.,1
" Германияның қаржы мамандары күрт өсті (AP) AP - Сейсенбідегі ай сайынғы сауалнама көрсеткендей, неміс қаржы мамандары елдің экономикалық өсу болжамына пессимистік көзқараспен қарай бастады, себебі олар еуроның АҚШ долларына қатысты рекордтық жоғары көрсеткіштері экспортқа әсер етеді деп қорықты.",2
CA PestPatrol тыңшылыққа қарсы бағдарламасын біріктіреді Computer Associates (CA) компаниясы eTrust Security Management портфолиосына тыңшылыққа қарсы өнімді біріктірді. eTrust PestPatrol Anti-Spyware r5 деп аталатын интеграцияланған өнім жылдам анықтау мен жоюды және жақсартылған графикалық интерфейсті қамтиды.,3
 Фелпс түрмеге жабылуы мүмкін Олимпиада ойындарының жүзу чемпионы Майкл Фелпс өткен аптада Мэриленд штатының Солсбери қаласында мас күйінде көлік жүргізгені үшін қамауға алынғаннан кейін түрмеге жабылуы мүмкін.,1
" Катмандудағы жарылыстан 30 адам жарақат алды Непал астанасы Катмандуда болған жарылыстан кем дегенде 30 адам жарақат алды. Полицияның мәліметінше, бұл бомба болған. Жарылыс құрылысы жүріп жатқан үкіметке тиесілі 39-шы Қызметкерлер қорының ғимаратына тиген.",0
 Австралия су дағдарысының құрсауында Австралияның кейбір ірі қалаларында ауыз су таусылуы мүмкін екендігі туралы ескерту бар.,3
"АҚШ күштері Фаллуджаның орталығына басып кірді АҚШ армиясы мен теңіз жаяу әскерлері сейсенбі күні көтерілісшілердің бекінісі Фаллуджаның орталығына басып кіріп, қаланы исламшыл содырлардан қайтарып алу үшін ірі шабуылдың екінші күнінде көшеде қақтығысып, үйме-үй тінту жүргізді.",0
" Оңтүстік Африка Кот-д'Ивуарға араласты Оңтүстік Африка президенті Табо Мбеки сейсенбі күні кем дегенде 20 адамның өмірін қиып, 600-ден астам адамды жаралап, әлемдегі ең ірі өндірушінің какао экспортын тоқтатқан төрт күндік зорлық-зомбылықты басу үшін Африкадағы күш-жігерді бастау үшін Кот-д'Ивуарға ұшып кетті.",0
" Непал астанасында бомба жарылысы 38 адамды жаралады КАТМАНДУ (Рейтер) - Сейсенбі күні Непал астанасында салынып жатқан үкімет ғимаратында бомба жарылып, кем дегенде 38 адам жарақат алды, полиция күдіктісі маоистік көтерілісшілер жасаған шабуыл болды.",0
Bluetooth SIG Core Specification 2.0 нұсқасын аяқтады Bluetooth арнайы қызығушылық тобы (SIG) Bluetooth Core Specification 2.0 EDR (Жақсартылған деректер жылдамдығы) нұсқасын шығарумен сымсыз технологияға арналған үш жылдық жол картасының бірінші кезеңі сәтті аяқталғанын жариялады.,3
" Страхан маусым бойы ойнамайды. Команда бір ойында екі негізгі қорғаныс шебін де жоғалтса, бұл өте жаман. Бірақ олардың бірі Майкл Страхан деп аталғанда, бұл апатқа жақын болады.",1
 EchoStar пайда тапты және жазылушылар санын көбейтті (Reuters) Reuters - EchoStar Communications Corp. сейсенбіде үшінші тоқсандағы пайда жаңа жазылушыларды қосу бойынша белсенді науқанның нәтижесінде өскенін хабарлады.,2
" Мұнай бағасының төмендеуі шикізат қорының артуына байланысты күшейе түсті ЛОНДОН (Reuters) - Сейсенбіде мұнай бағасы екі аптадағы рекордтық деңгейден 12 пайызға төмендеді, себебі жеткілікті қордың белгілері солтүстік қыста жанармай қорларына қатысты алаңдаушылықты азайтты.",2
"Доллар еуромен салыстырғанда рекордтық төмен деңгейден жоғары тұр ЛОНДОН (Reuters) - Сейсенбіде доллар еуроға қатысты рекордтық төмен деңгейден бір центке жуық жоғары тұрды, бұл еуропалық шенеуніктер еуроның күшті екендігі туралы ескерткеннен кейін және инвесторлар АҚШ сауда деректері алдында сақтық танытқаннан кейін қарқынды сатылымнан кейін тыныштық тапты.",2
 Lloyds TSB Ұлыбританиядағы 1000-нан астам жұмыс орнын Азияға көшіреді (1-жаңарту) Ұлыбританиядағы активтері бойынша 5-ші орында тұрған Lloyds TSB Group Plc кем дегенде тағы 1000 қызметкерін Ұлыбританиядан еңбек шығындары төмен Азияға көшіруді жоспарлап отыр.,2
" AMD және Chartered келісім-шарттарына қол қойды #39;мақұлдау және &lt;b&gt;...&lt;/b&gt; SUNNYVALE, Калифорния және СИНГАПУР--(BUSINESS WIRE)9 қараша 2004 ж.--Жарғыда №39 өндірісті автоматтандыру;AMD және 2006 ж.",3
 Жарық! Камера! Бекхэм! Англияның ең танымал футболшысы Дэвид Бекхэм «Мақсат!» атты фильм трилогиясында өзінің алғашқы ірі актерлік рөлін сомдайтынын мәлімдеді.,1
"Егер Францияның ядролық жобасына өтінім қабылданбаса, ЕО ядролық жобаны жалғыз өзі шешеді БРЮССЕЛЬ, 9 қараша (AFP) - Еуропалық Одақ сейсенбі күні Жапониямен және басқа да демеушілермен оны қайда орналастыру туралы келіссөздер сәтсіз аяқталса, революциялық ядролық энергетика жобасын алға жылжытуға дайын екенін мәлімдеді.",0
" CVS дүкендеріндегі сатылым 5,4 пайызға өсті НЬЮ-ЙОРК (Reuters) - CVS Corp. дәріхана желісі сейсенбі күні кем дегенде бір жыл бұрын ашылған дүкендердегі сатылымның қазан айында 5,4 пайызға өскенін, себебі CVS дүкендерінде рецепт бойынша берілетін дәрі-дәрмектер мен басқа да тауарларға сұраныстың артқанын хабарлады.",2
" Акциялар бағасы тұрақты түрде ашылып, ФРЖ күтіп тұр НЬЮ-ЙОРК (Reuters) - АҚШ акциялары сейсенбі күні тұрақты түрде ашылды, себебі инвесторлар өткен аптадағы үлкен өсімнен кейін тағы бір үзіліс жасады, ФРЖ сәрсенбіде пайыздық мөлшерлемелерді ширек пунктке көтереді деп күтілуде.",2
"Microsoft компаниясының заңды тазарту күні Мүмкін, Microsoft компаниясы сейсенбідегі ""Halo 2"" бейне ойынының көпшіліктің назарын аударатынына үміттенген шығар, бірақ компанияның сот ісін шешуге бағытталған күш-жігерін виртуалды атыс көлеңкесінде қалдыруға болмайды. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3
" FireFox қақпадан ұрады 2004 жылдың 9 қарашасы, сейсенбі, браузер соғыстары ресми түрде басталған күн ретінде тарих кітаптарына енуі мүмкін. Әрине, бүгінге дейін болған оқиғалар бізді шынайы, заңды жағдайға жеткізді.",3
" AOL басқаруды қайта құруды және өзгертуді жоспарлап отыр - Есептер Time Warner Inc. компаниясының America Online бөлімшесі (TWX.N: Цитата, Профиль, Зерттеу) шешім қабылдауды жақсарту үшін өзін төрт операциялық бөлімшеге қайта құрып жатыр, деп хабарлады сейсенбіде Wall Street Journal және Washington Post басылымдары.",2
"Cablevision компаниясы кірістің өсуіне байланысты шығынды азайтты Cablevision Systems Corp. компаниясы сейсенбі күні үшінші тоқсандағы шығынды азайтқанын мәлімдеді, себебі жазылушылардың өсуіне байланысты кіріс 20 пайызға өсті.",2
" Жоғарғы Соттан файл алмасу туралы дәлелдерді тыңдауды сұрады Файл алмасу бойынша сот дауы Жоғарғы Сотқа көшті, онда кәсіподақтардан, спорт лигаларынан және штаттың бас прокурорларынан тұратын топ талап арыз бойынша тыңдау өткізуді сұрады.",3
