идентификатор, диалог, қысқаша мазмұны
 13821023," Ричард: Эй, біз бастауымыз керек Ричард: жобамызды тезірек жасаймыз Холи: Қашан аяқталады? Ричард: 15 желтоқсан Холи: Құдайым-ау 😱😱😱 Энн: Мен мүлдем ұмытып кетіппін! Энн: Ертең сендердің уақыттарың бар ма? Холи: Мен қаладан тыс жердемін! Ричард: Бар! Ричард: 8-ші көшедегі Starbucks-та кездескің келе ме? Энн: Әрине Энн: Сағат 15:00-ден кейін? Жаттығулар? Ричард: Иә, және біз жоспар құра бастаймыз Холи: Мен дүйсенбіде қайтып келемін Холи: бірақ мен бүгін кешке біраз зерттеу жүргізе аламын Холи: Және оларды саған қайтарып жібер Ричард: Жарайды, әрине 😉"," Ричардтың, Холидің және Энннің жобасы 15 желтоқсанда аяқталуы тиіс. Энн мен Ричард ертең сағат 15:00-де 8-ші көшедегі Starbucks-та кездеседі. Холи қалада жоқ, бірақ ол бүгін кешке зерттеу жүргізіп, оларға жібереді."
 13730896,"Рус: Сәлем Гурдун, өзіңді жақсы сезініп жүрсің бе? Гурдун: Сәлем Росс, сәл жақсардың, иә, рақмет. Рус: Осы аптада университетке қайта ораласың ба? Гурдун: Ертең жоқ, бірақ сәрсенбіде болуы мүмкін деп үміттенемін. Рус: О, бәрі жақсы. Гурдун: Иә. Мен әлі де әлсіз сезініп тұрмын. Рус: Бұл кезеңде бұл қалыпты жағдай деп ойлаймын. Гурдун: Солай деп ойлаймын. Және бұлшықет ауруы. Рус: Не айтқыңыз келгенін түсінемін. Үш ай бұрын менде де осындай тұмау болды. Гурдун: Бақытымызға орай, бас ауруы басылды. Өте қорқынышты болды. Рус: Рас. Менде де солай болды. Гурдун: Қалай болғанда да, жағдайыңыз қалай? Рус: Баяғыдай, баяғыдай, білесің бе. Семестрдің ортасында көп нәрсе болған жоқ. Гурдун: Ал команда? Рус: Иә, біз соңғы матчта жеңіске жеттік. Бұл жақсы ойын болды. Гурдун: Керемет. Тыңдаңыз, Рус, мен жүгіруім керек. Кейінірек сөйлесеміз. Рус: Жарайды, кейінірек сөйлесеміз.", Гурдун тұмаумен ауырып қалды. Ол өзін жақсы сезініп жатыр. Гурдун сәрсенбіде университетке оралады деп үміттенеді. Расс және оның командасы соңғы ойында жеңіске жетті.
 13820473,"Лео: Мынаны қараңыз Лео: <file_video> Чарли: Немеееееее Оливер: Құдай-ау Оливер: Бұл не?? Лео: Әзіл сияқты Лео: Бірақ шын мәнінде білмеймін xD Оливер: 03:24 Оливер: Не дегенмен Лео: Ха-ха-ха, менің сүйіктім Лео: Сол кездейсоқ нәрселерден Оливер: Кейде адамдар соншалықты оғаш болады Лео: Саған ұнайтынын білдім xD Чарли: Жарайды, менде аралас сезімдер бар :D:D Лео: Ха-ха-ха, 05:24 дейін күте тұр Чарли: Құдайым-ау, мен үшін тым көп Чарли: Менің көздерім!! Лео: Ха-ха-ха-ха Лео: xDDDDDDD"," Лео, Чарли және Оливер таңқаларлық әзіл-қалжыңы бар бейнежазба көріп отыр. Чарлидің сезімдері екіұшты. Лео мен Оливер бейнежазбаның таңқаларлықтығынан, әсіресе 3:24 және 5:24 сәттерінен қатты ләззат алады."
 13829374," Анашым: Құрметті Тесса мен Майк! Сіздерге Құдайдың батасын беріп, Рождество мерекесін құттықтаймыз! Бүгін біздің ойымыз әр секунд сайын сіздермен бірге. Тессалия: Біз сіздермен бірге дұға етеміз және жүрегіміз сіздермен бірге Рождествоны тойлап жатыр. Барлығыңызға қуаныш пен тыныштық болсын! Анашым: Сондықтан бізге көмектес, Құдайым.",Анасы мен Фесалия бір-біріне Рождество мерекесімен құттықтайды.
 13681619," JP: Жаңалық не? Самара: Онша емес. JP: Ой. Самара: Ойнағың келе ме? JP: Жоқ. Жұмысқа баруым керек. Самара: К, көріскенше!", JP жұмысқа баратын уақыт болғандықтан ойнағысы келмейді.
 13611491," Майкл: Кешіріңіз, бүгін бара алмаймын :( Том: жарайды... сенімдісіз бе? Майкл: Кешіріңіз, кешкі сағат 8-ге дейін кеңседен шыға алмаймын Том: бәрі жақсы, ертең маған қоңырау шалыңыз Майкл: Мен келемін. Тағы да кешірім сұраймын"," Майкл кешкі сағат 8-ге дейін кеңседен шыға алмайды, сондықтан ол Томмен кездесе алмайды. Майкл ертең Томға қоңырау шалады."
 13810230," Дэн: жұмысқа бара жатқанда маған сэндвич сатып ал. Кевин: жарайды, мәселе жоқ! Дэн: рақмет!", Дэн Кевиннің жұмысқа бара жатқанда оған сэндвич сатып алуын қалайды.
 13729996,"Саймон: <file_photo> Саймон: Бұл күлкілі және қорқынышты. Саймон: Айтпақшы, мұндай иммиграциялық саясат ЕО азаматтарының қауіпсіздік деңгейін айтарлықтай төмендететінін көре алмайтын адамдар соншалықты тітіркендіргіш Чарли: Бұл фотосурет керемет. Бұл біздің ЕО саясатын сынаған кезде нені меңзеп отырғанымызды толық көрсетеді. Чарли: Берлин Рождество жәрмеңкесінің айналасына бетон блоктар салды, Бельгияда қалалардың айналасында қарулы сарбаздар жүр, ал Парижде қала бойынша жаппай демонстрациялар мен көліктерді өртеу оқиғалары болып жатыр. Чарли: Бірақ Польша... Чарли: Бақыланбайтын көші-қон мен терроризмнен зардап шекпеген соңғы елдердің бірі Чарли: Сұрақ - қанша уақытқа... Саймон: Мен әрқашан Польша жағдайының артықшылығы бар деп айтамын Саймон: Мен экономикалық тұрғыдан бірнеше онжылдықтар бойы кешігуді айтып отырмын Саймон: Польшаның жылдам қарқынмен даму мүмкіндігі бар және сонымен бірге басқа батыс державаларының жіберген барлық қателіктерінен аулақ бола алатын жағдайы бар. Саймон: Ең жаманы, ел өз құндылықтары мен мүдделерін қорғау арқылы шеттетіліп жатыр. Чарли: Иә. Польшада сол құндылықтарды қорғауға дайын адамдар болғанша, ел басқа ұлттар тарапынан шеттетіледі. Саймон: Мен поляктарға таңданамын. Саймон: Мен олардың күресуге деген құлшынысына таңданамын. Саймон: Олар ешқашан бас тартпайды. Чарли: Әртүрлі елдер оларды картадан жоюға тырысты. Саймон: Мен сізге айтамын, Еуропаның ішкі мәселелерімен күресуге тек Польша ғана күші жететін уақыт келеді. Чарли: Мүмкін. Бірақ ішкі қақтығыс елді бөлшектеу қаупі бар. Саймон: Болмас деп үміттенейік. Чарли: Иә. Қорытындылай келе: Польшадағы Рождество Еуропадағы ең жақсы Рождество болады :D Саймон: Мен келісемін :)",Саймон мен Чарли Польшаның иммиграцияға қарсы саясатына және өз құндылықтары мен мүдделерін қорғау тәсіліне таң қалады.
 13815087," Сэм: Қайдасың? Тилли: Мектептен енді ғана шығып жатыр ма? Сэм: Не істеп жүрсің? Үйде 4 сағат боламын дедің! Тилли: Иә, қамауға алу керек болды. Сэм: Мен анаңнан солай болды ма деп сұрадым, бірақ ол хабарлама алмағанын айтты. Тилли: Олар пайдасыз. Қамауға алу туралы шешім қабылданса, олар ата-анаңа айтуы керек. Сэм: Қанша уақыт боласың? Тилли: Шамамен 40 минут. Сэм: Жарайды.. Мен өзімдікіне қайта барамын - үйде болғанда маған қоңырау шал. Тилли: Жарайды - жақын арада көріскенше."," Тилли сағат 4-те үйге келуі керек еді, бірақ ол қамауға алынды. Мектеп бұл туралы оның ата-анасына хабарлауы керек еді, бірақ хабарлаған жоқ. Сэм үйге оралады. Тилли 40 минуттан кейін үйде болады. Содан кейін ол Сэмге қоңырау шалады."
 13612019,"Мелл: Сәлеметсіз бе! Қалайсыз? Глория: Сәлем Мелл! Біз жақсымыз, күнделікті күйбең тіршілікпен ;) Ал сіздер ше? Мелл: Онша көп болып жатқан жоқ. Балалармен таңқаларлық телефон қоңырауы. Немесе Тадтың әпкесі:(( Басқаша онша емес. Глория: Иә... Балалар үйден шыққалы бері өмір тынышталып қалды. Бізге үйрену керек болды. Бірақ саған қиын болуы керек. Әсіресе сен үшін. Мелл: Білмеймін. Кейде оларды сағынуым керек екенін ұмытып кетемін. Бір жағынан, маған қазіргі тыныштық пен тыныштық ұнайды. Глория: Таңқаларлық емес. Олар колледжге бармас бұрын олармен керемет уақыт өткіздің. Қазір қалпына келуің керек деп айтар едім. Мелл: Дұрыс айтасың. Бірақ мен өзімді кінәлі сезінуім керек шығар? Глория: Ақымақ болма! Сен керемет анасың. Мелл: Рақмет, Глория. Глория: Қалай болғанда да, сенен тағы да хабар алғаныма қуаныштымын. Біз қайтадан жақсы уақыт өткізуіміз керек. Мелл: ИӘ! Керемет! Глория: Ауа райы керемет, барбекюге өте ыңғайлы. Сен не ойлайсың? Мелл: Мен мұны қолдаймын. Менің үйімде ме? Маған ұнайды. Глория: Одан артық ештеңе жоқ. Мен сенің бағыңды жақсы көремін. Мелл: Біз Террасаны кеңейту туралы ойланып отырмын. Мен сізге суреттерімді көрсетуім керек, тек бірнеше идея. Сіздің пікіріңізді естігеніме қуаныштымын. Глория: Қалай атасаңыз да. Бірақ сіз менің бақша дизайны туралы қаншалықты аз білетінімді білесіз. Мелл: Біз оларды қарастырамыз. Енді барбекю. Демалыс күндері деп ойлаймын ба? Глория: Күнтізбені тексеріп көрейін. Міне, біздің отбасы жоспарлауышымыз. Қорқынышты атау, солай ма? Сонымен, бұл демалыс бізге жақсы сәйкес келеді. Келесі сенбіде Марк бірдеңе қарындашпен жазып қойды, бірақ мен оны оқи алмаймын. Ал осы сенбі туралы не деуге болады? Мелл: Тамаша. Ең болмағанда ауа райының қалай өзгеретінін білеміз. Мен тамақты, ал сен сусындарды дайындайын ба? Глория: Мен де бізге десерт әкелемін. Мелл: Шынымен де өте дәмді. Сенімен әрқашан оңай. Глория: Та! Сен Тадтың қарындасы туралы ойлап жүрдің бе? Мелл: Қорқамын, солай. Мен оның Шотландияға көшкеніне және оның менің үйімді басқаруға тырысуына шыдауға міндетті емес екеніме қатты қуаныштымын. Тад та жеңілдеп қалды. Глория: Құтты болсын! Мен оған ешқашан жылына алмаймын. Мелл: Ешкім жылыта алмайды! Қалай болғанда да, ол кетті, біз керемет барбекю жасаймыз. Онсыз. Глория: Иә, біз барамыз. О, сіздің қоңырау шалғаныңызға қуаныштымын! Мелл: Сенбідегі барбекюімізді асыға күтемін! Глория: Ұзақ!","Глория мен Мелл сенбі күні Меллдің үйінде барбекю жасауды жоспарлап отыр. Олар бақытты, себебі Тадтың әпкесі Шотландияға көшіп кеткен. Меллге бақша дизайны бойынша Глорияның кеңесі қажет."
 13731495," Уитни: Сәлем Хейли: Сәлем Уитни: I-max кинотеатрларына бардың ба? Хейли: Жоқ Хейли: Мені апаруды жоспарлап отырсың ба? Уитни: Ммм, мүмкін Уитни: Бірақ бәрі Aqua man босатылған күні бос боласың ба, жоқ па, соған байланысты Хейли: Уақыт табу үшін заңдарды бұзамын😂 Уитни: Ха-ха. Онда келісім Хейли: Керемет. Уитни: Ұмытпас бұрын, Шэдрак пен оның қызы бізбен бірге жүреді Хейли: Одан да жақсы. Уитни: Жарайды. Сол кезде көрісемін деп ойлаймын. Хейли: Әрине."," Хейли әлі I-max кинотеатрына барған жоқ, ал Уитни оны «Акваменді» көруге апарғысы келеді. Хейли уақыт табу үшін қолдан келгеннің бәрін жасайды. Уитни Хейлиге Шэдрак пен оның сүйіктісінің олармен бірге баратынын хабарлайды."
 13821847,"Джордж: Рождествоға не алдың? Джейкоб: Мен сөмке алдым. Дженни: Мен жаттығу аяқ киімін алдым. Джордж: Спорттық команда :P Дженни: Не алдың? Джордж: Ас үй ыдысы :-) Джейкоб: Әйеліңіз ас үйде көмектесуіңізді қалайды ма? Джордж: Әдетте тамақ пісіретін менмін. Джордж: Маған қатты ұнайды :P Джордж: Дженни маған бұл ыдысты берді, ол керемет және өмір бойы кепілдік береді. Джейкоб: Керемет Дженни: Менің Майклым жақсы аспаз болғанын қалар едім. Дженни: Жігіт жақсы тамақ пісіре алса, бұл өте сексуалды деп ойлаймын."," Джейкоб, Дженни және Джордж бір-біріне Рождествоға не алғандарын айтып жатыр."
 13829367,"Линкольн: Дәретхана орындығыңызды сындырып алған сияқтымын. :( Линкольн: Кешіріңіз, жаңасын сатып алып, орнатамын. Хадсон: Жөндеуге болмай ма? Хадсон: Маған сурет жіберіңіз. Линкольн: <файл_фото> Хадсон: Хмм, топсаңызды сындырып алған сияқтысыз. Хадсон: Мен оны жаңасымен ауыстыруға тырысамын және егер жұмыс істесе, сізге хабарлаймын, жарай ма? Линкольн: Жарайды. Кешіріңіз. :( Линкольн: Маған ашуланып тұрсыз ба? Хадсон: Жоқ, әрине, ашуланбаймын. Білесіз бе: не болады. ;) Линкольн: Онда мүмкін мен кем дегенде осы жаңа топсаны сатып алармын? Хадсон: Бұл шынымен де тиын тұрады. Хадсон: Шынымен де, бұл туралы алаңдамаңыз, бұл үлкен мәселе емес. ;) Линкольн: :)", Линкольн Хадсонның дәретхана орындығын сындырып алды. Хадсон топсасын ауыстырады. Линкольн Хадсонға қарызын өтеуге міндетті емес.
 13828762,"Кайла: сен оны сағат нешеде алып келесің? Кайла: сағат 11-де ме еді? Кэтрин: иә, солай шығар. Кэтрин: әкемнен сұрап, кейінірек хабарласуым керек, жарай ма? Кайла: жарайды Кэтрин: неге, мәселе бар ма? Кайла: жоқ Кайла: мен тек сенімдімін:) Кайла: мен сағат 11-де аяқтайтыным белгілі болды Кайла: сондықтан мәселе одан да аз болады ;) Кэтрин: жарайды :) Кэтрин: иә, әкем маған жаңа ғана хабарлама жазды Кэтрин: шамамен сағат 11 Кайла: жарайды", Кэтрин оны сағат 11 шамасында Кайлаға алып келеді.
 13817550,"Лорена: Сәлеметсіз бе, маған бірдеңе көмектесе аласыз ба? Мартин: Иә, мен тырысып көрейін. Мартин: Не екеніне байланысты ма? Лорена: Мен жаңа үстел алдым және ол құрастыру нұсқауларымен бірге келеді, бірақ мен бас тарттым, мен оны істей алмаймын. Лорена: Нұсқаулық жағынан сауатсызбын, хаха. Лорена: Сондықтан маған көмек керек болар еді... Мартин: Хмм, мен бүгін істей алмаймын, бірақ ертең ше? Қалай болғанда да көп уақыт кетпеуі керек. Лорена: Иә, бәрі жақсы! Маған ол демалыс күндері керек, бірақ ертең керемет! Сізді тағы да мазалағаным үшін кешірім сұраймын. Мартин: Айтпаңыз, біз бір-бірімізді соншалықты ұзақ уақыт білеміз, біз ағайындылар сияқтымыз, хаха. Лорена: Үлкен рақмет! Мен сағат 6-да үйде болуым керек, сондықтан мүмкіндігіңіз болған кезде маған хабарлаңыз.", Мартин Лоренаға жаңа үстел жинауға көмектеспекші. Ол ертең оның үйіне келеді.
 13729140,"Эверетт: Ральф менен телефон нөміріңді бере аласың ба деп сұрады, керемет пе? Эми: Ральф кім? Эверетт: досым, мен оны өткен аптада пабта таныстырдым, ұзын бойлы, қоңыр шашты, таңқаларлық күлкілі... Эми: ой, енді есіме түсті, ол психопат па? Эверетт: жоқ Эми: жарайды, ол менің нөмірімді ала алады", Эми Эвереттке Ральфқа нөмірін беруге рұқсат береді.
 13829783,"Диана: бүгін кешке қанша уақыт жұмыс істеуің керек? Росс: шамамен 2 сағат, неге? Диана: Мен жай ғана бірдеңе істегім келді, мүмкін Росс: Барлық жұмыстан кейін шаршап қаламын деп ойлаймын, жаным Диана: Үйде демалайық, алаңдама Диана: Мен жай ғана дайындалғым келді Росс: Жарайды Росс: Онда қауіпсіздік үшін маған 3 сағат кетеді деп айтайық Диана: бірақ сен жаңа ғана 2 дедің! Росс: Қарғыс атсын, Диана, қайтадан бастама Диана: мен неден бастап жатырмын?! Диана: сен мүмкін емессің Росс: сен мұның мен үшін маңызды екенін түсінбейсің бе?! Росс: менің мансабым соған байланысты! Диана: Егер сенің мансабың әлемдегі ең маңызды нәрсе болса, онда мен сені мазалағым келмейді! Росс: ...", Диана Росстың өзімен уақыт өткізуден гөрі жұмысты басымдыққа қойғанына риза емес.
 13716595,"Эд: Күнәһарлар!! Жыныстық қатынас некеде тұрғандарға арналған Валери: миссионерлік стильден басқа екі есе күнә! Крис: Онда сен барып, бізді жалғыз қалдыр Лор: Күнәсіз өмір сүрудің бәріне тұрарлық деп үміттен, әйтпесе өлімнен кейінгі санаң мәңгілікке ауырады lol Атни: Эд, сабыр ет Джессика: Ал жыныстық қатынастың жалғыз мақсаты - бала туу! !! Болды, ха-хаха 😂 Атни: Lol Эд: Валери, егер ұнатсаң, үш есе күнә! Джессика: Және тек ұрпақ жалғастыру үшін. :-))) Және ләззат алу үшін емес. :-))) Мэтт: Эд, жарайды. Тозақта кездескенше!! 😂 Эд: Мэтт, жоқ, көріспейсің. Мен басқа еркектің жағына да қарамаймын."," Эд, Валери, Крис, Лор, Этни, Джессика, Мэтт некесіз жыныстық қатынастың күнәлілігіне күліп жатыр."
 13863098,"Кристина: Сәлем, Кристина: Келесі аптада түсірілім туралы талқылау үшін кездесе аламыз ба? Гая: Иә, мен тек кестемді қайта тексеріп көруім керек Гая: Қаласаңыз, менің студиямда кездесе аламыз ба? Гая: Оңайырақ Кристина: Жарайды Кристина: Мен сәрсенбі және жұма күндері босырақпын Гая: Жарайды ;)", Гая мен Кристина фотосессия туралы әңгімелесу үшін Гаяның студиясында кездеспекші. Кристина сәрсенбі және жұма күндерін ұнатады.
 13819045,"Мэтт: Bon Jovi Польшаға келетінін естідің бе? Фил: Жоқ! Фил: қайда, қашан? Мэтт: Варшава, келесі шілдеде Тони: барғың келе ме? Мэтт: Әрине! Фил: билеттер қанша тұрады? Өте қымбат па? Фил: олар үлкен, билет қымбатқа түсуі мүмкін деп ойлаймын Мэтт: Мен ең арзандары 250 теңгеден басталады деп оқыдым Фил: онша жаман емес, Bon Jovi үшін Мэтт: Иә! Тони: мүмкін мен де барармын Тони: билетті тезірек алғың келе ме? Мэтт: Иә Мэтт: неғұрлым тезірек болса, соғұрлым жақсы Тони: Дұрыс, олар жақын арада сатылып кетуі мүмкін Мэтт: Сіз ше, Фил? Мэтт: сіз де барғыңыз келе ме? Фил: Ойланамын Фил: Мен оларды бала кезімде қатты ұнататынмын Фил: Олардың тірідей көрсетілуін көру керемет болар еді Мэтт: Иә, солай шығар! Мэтт: Ойланыңыз және маған жақын арада хабарлаңыз, жарай ма? Фил: Әрине"," Мэтт пен Тони келесі шілдеде Польшада өтетін Bon Jovi концертіне барғысы келеді және 250 злотый тұратын билеттерді сатылып кеткенге дейін сатып алуды жоспарлап отыр. Фил бұл туралы ойланып, оларға хабарлайды."
 13819958,"Дэн: барбекюден кім жегенін білмегендіктен, барлығын бірдей бөліп беремін. Егер сізде барбекюден тамақ болмаса, өзіңізді алып тастаудан тартынбаңыз. Эшли: Менде тамақ болмаса да, өте дәмді болып көрінді! Жарайсың, Дэн Дэн: Рақмет! Сара: Ааа, мен жоқ болғаныма өкінемін :( Кен: Бізге тағы тамақ ;) Сара: сен қандай кереметсің Кен! Кен: Әзілдеп тұрмын, тәттім :) бірақ өкінішке орай, саған ештеңе қалмады Сара: K Мен өзімді алып тастаймын, себебі мен жемедім Вики: өте дәмді болды! Әдеттегідей, Дэн = гриль шебері :) Эрик: Джери екеуміз өзіміз тауық еті мен спаржа пісірдік деп ойлаймын. Джерардо: Дэн, ол кісі пісірді. Біз тек оны бердік. Дэн: шынымен де Джерардо: Рақмет Дэн Эрик: сау болыңыз! Джерардо: Мен бізді мәміледен алып тастадым Эрик", Дэн барбекю тағамын сәтті дайындады және есепшотты Splitwise арқылы бөліседі. Ол тамақтанбағандардың барлығын шығып кетуге шақырады.
 13611946,"Камила: Сонымен, Харпер, бүгін кешке қандай жоспарларыңыз бар? Харпер: Құрметті Камила, мен түнге толығымен сенікімін! Харпер: Бір бөтелке шарап, алып кететін тағам сатып алып, кешке үйде қалсақ, не айтар едіңіз? Камила: Иә! Маған өте жақсы естіледі Камила: Мен аштан өліп жатырмын. Күні бойы ештеңе жеген жоқпын Харпер: Өткен жолы сөйлескен мейрамханадан дәмді тағамға тапсырыс беремін. Камила: Мен кіремін 😉 Харпер: Кино көргің келе ме? Камила: Әрине. Ұсыныстарыңыз бар ма? Харпер: «Ұсқынсыз шындық» туралы не айтасыз? Камила: Ой, мен бұл туралы ойладым. Сен мені менен жақсы білесің 😉 Харпер: Қызметіңізде 😉 Камила: Мен кетуім керек. Кешке кездескенше! Харпер: Жарайды, сау бол!"," Камила мен Харпер бүгін кешке тамаққа тапсырыс беріп, кино көруге келісті."
 13865481,"Мэй: Гарриден жаңа ғана хабарлама келді, ол кешігеді Майкл: Біз үшін жақсы, Ванесса екеуміз әлі жолдамыз, ал Питер кептелісте тұрып қалды Мэй: Мүмкін, дәл сол кептелісте тұр Гарри ;/ Питер: Апат болды, мен не болғанын нақты көру үшін тым алыстамын, бірақ жағдай жақсы емес сияқты Мэй: Қанша уақыт кетуі мүмкін? Қонақтардың жартысы қазірдің өзінде осында Ванесса: Құдай біледі, Майкл көлік жүргізіп жатыр, егер сіз мұны көлік жүргізу деп атай алсаңыз... Питер: Олар ауыр апат болды деп айтып жатыр, мен шынымен қанша уақыт кететінін білмеймін Мэй: Гарри жаңа ғана қоңырау шалды, ол сізбен бірдей кептелісте Ванесса: Бұл керемет туған күн кеші болады ;) Питер: Егер сіздер келіп, бізге қосылсаңыздар, оңайырақ болады Мэй: Ха-ха-ха, өте күлкілі Мэй: Біз сені күтеміз, бірақ Гарриден бұрын осында болғаныңыз жөн Ванесса: Онда Гарриді тоқтату керек, себебі біз бәріміз оның артындамыз. Питер: Айта кетейік, біз біраз уақыттан бері бір дюйм де қозғалған жоқпыз.","Генри мен Питер туған күнге кешігіп қалады. Майкл мен Ванесса жолда келе жатыр. Ауыр апат болды, Питер олардың қашан келетінін білмейді. Генри, бәлкім, Питерден бұрын келеді."
 13728157," Каллан: Samsung S8 телефонымда бірдеңе дұрыс емес. Уэйд: Нақты не? Каллан: Тек қара экран көрінеді. Уэйд: Оны түсіріп алдың ба, әлде басқа нәрсе ме? Каллан: Білемін деп ойлаймын, бұл бұрын болған. Уэйд: Түсіп қалды ма? Бұрын не болған? Каллан: Қызып кетеді, содан кейін қайта іске қосылуы үшін біраз уақыт кетеді.. Уэйд: Бұл жаман.. Батареямен абай болыңыз, ол қауіпті болуы мүмкін. Каллан: Әрине, мүмкін, бірақ мен дүкенге барып, оларға көрсетейін. Ол әлі кепілдікте. Уэйд: Барлық заттарыңызды жоғалтып аласыз ба? Каллан: Жоқ, мен әрқашан файлдарымның сақтық көшірмесін жасаймын."," Калланның Samsung S8 телефоны қызып кеткендіктен, оны жөндету үшін дүкенге барады."
 13828502," Джейк: Мәәәәә! Сен Лондондасың ба?! Майк: <файл_фото> Майк: иә, достым! Армандар орындалып жатыр! Джейк: керемет! Құттықтаймын!",Майк Лондонда.
 13681191," Андреа: Сәлем, Пэт, мен бүгін жұмысқа келе алмаймын. Патрик: Бәрі жақсы ма? Андреа: Ұлым ауырып қалды, оны дәрігерге апаруым керек. Патрик: Ой, мұны естігеніме өкінемін, оның тезірек жазылып кетуін тілеймін. Андреа: Рақмет. Сонымен, жағдайыңыз жақсы ма? Патрик: Әрине, ұлыңызға қамқорлық жасаңыз, алдағы бірнеше күнде сізсіз жақсы боламыз!"," Андреаның ұлы ауырып жатыр, ол демалыс алып, оны дәрігерге апарады."
 13682380,"Фил: Сәлем. Үйдесің бе? Нэнси: Иә. Қайдасың? Фил: Әлі дүкендесің. Нэнси: Онда не істеп жүрсің? Фил: Ондай адамдар көп. Барлық жерде. Нэнси: Шынымен бе? Фил: Алдымен, мен ешқандай тұрақ таба алмадым. Енді мен үлкен кезекте тұрмын. Нэнси: Барлығы бар ма? Фил: Иә деп ойлаймын. Нэнси: О, кешіріңіз. Рождество алдында жек көретініңізді білемін. Фил: Алма бәлішін жасайсыз ба? Өтінемін? Мен кафенің жанынан өтіп бара жатып, бірден осыны ойладым. Сол иісті ойлағанда аузым суланып кетті. Нэнси: Әрине, жаным. Әрине, жасаймын. Фил: Керемет! Бір сағаттан кейін үйде боламын деп ойлаймын. Нэнси: Жарайды. Сені күтіп отырмын :-) Менде бәлішке қажеттінің бәрі бар, сондықтан сен келгенде пеште болады :-) Фил: Рақмет, жаным! :-* Нэнси: :-*"," Филге Рождестволық сауда жасауға өте көп уақыт кетті, бірақ ол бәрін сатып алған болуы керек. Ол бір сағаттан кейін үйіне келеді. Фил келгенде алма бәліші пеште болады."
 13813401,"Пайпер: Төлем қашан күтіледі? Брайан: Мен менеджерімнен төлемді жіберуді сұрадым Пайпер: Ол оны маған қашан жібереді? Брайан: Ол сізге бүгін кешке жібереді Пайпер: Мен күтетін едім Брайан: Әрине, клиентке сіздің жұмысыңыз ұнады Пайпер: Сізбен ұзақ мерзімді жұмыс істеуге үміттенемін", Пайпер бүгін кешке жалақы алады. Клиентке Пайпердің жұмысы ұнады және онымен ұзақ мерзімді негізде жұмыс істегісі келеді.
 13611734," Ричи: Погба Клэй: Погбум Ричи: не деген соққы! Клэй: допты оң аяғына қайта тигізген сәтте орнынан тұрып кетті Ричи: мен де достым Клэй: оның формасы сақталады деп үміттенемін Ричи: Биыл ол пісіп жетілген Клэй: Иә, Хосе оған сенеді Ричи: бәрі солай істейді Клэй: иә, ол алғашқы 60 минуттан кейін гол соғуға лайық еді Ричи: марапаттау Клэй: иә достым Ричи: керемет сосын Клэй: керемет"," Ричи мен Клэй өте жақсы футбол ойынын көрді, бір футболшы допты аяғына дейін қайта лақтырып жіберді, бұл әсіресе қызықты болды. Хосе сол ойыншыға сенеді."
 13727920,"Сибилла: Сәлеметсіз бе, мен Миннеаполистен Парижге 29-шы күні AF3581 рейсіне онлайн тіркелуге тырысып жатырмын, бірақ тек қате туралы хабарлама аламын. Міне, менің файл нөмірім NRTTU және менің ұшатын көк нөмірім XXXX. Көмегіңіз үшін рақмет Air France: Сәлеметсіз бе, Сибилла, біз сіздің хабарламаңызды алғанымызды растаймыз және сізге мүмкіндігінше тезірек жауап береміз. Air France: Сіздің рейсіңіздің Америка Құрама Штаттарынан ұшу үшін Delta Airlines компаниясымен басқарылатынын тексергеннен кейін. Онлайн тіркелу Delta сайтынан жұмыс істейді. Сибилла: Тағы да сәлем, мен ұлымның онлайн тіркелуінде әлі де қиындықтарға тап болып отырмын. Мен сіздің 3654 қысқа нөміріңізде 20 минут үшін 40 еуродан астам ақша жұмсағаныма қатты ашулымын, бірақ әлі күнге дейін жауап жоқ. Ол кеше рейсін ала алмады, сондықтан мен оны кейінге қалдыруды сұрадым. Мен екі рет несие нөмірімді бердім, бірақ билет әлі жеткізілмеді. Air France: Әрине, мен файлды агентке беремін. Air France: Өтінемін, 24 сағатқа созылуы мүмкін екенін ескеріңіз. Сибилла: Мен сонша күте алмаймын. Менің ұлым небәрі 16 жаста және ол әуежайда ұйықтауға мәжбүр, билеті жоқ болғандықтан, жүгін тастап кетудің қажеті жоқ. Air France: Сәлем, Сибилла, кешірім сұраймыз. Біз сізге Миннеаполистен Парижге DL140 рейсімен ұшуды ұсына аламыз. Біз сізге қайта хабарласамыз. Сибилла: Менің телефон нөмірім XXXX, маған тезірек қайта қоңырау шалыңызшы. Сибилла: Сәлем, мен қысқа нөмірден келген адамдармен қайтадан желіде болдым. Олар маған барлық мүмкін шараларды қолданғанын, бірақ менің төлемімді қабылдай алмайтынын айтты, себебі рейс Delta компаниясымен жүзеге асырылады. АҚШ-та қалып қойған жас жігіттің Delta мен Air France кодын бөліскендіктен қайтып оралу мүмкіндігі жоқ екенін ескеріңіз, төлемді бөлісе алмаймын. Ұят. Air France: Біз Delta US компаниясымен хабарласып, сізге тез жауап береміз. Сибилла: үлкен рахмет, Air France: Біз сізге жаңа билетті электрондық пошта арқылы жібереміз, ұлым. Біз сіздің қолыңыздамыз. Сибилла: Көп рақмет, сіз сенім телефонынан гөрі тиімдірексіз.",Сибилла Миннеаполистен Парижге ұшатын рейске билет ала алмағандықтан ашулы. Air France мәселені шеше алды.
